batch_id,carbon_pct,manganese_pct,furnace_temp_C,rolling_speed_mps,cooling_rate_Cps,defect
B103701,0.574,1.034,1622.8,21.8,10.05,0
B103702,0.29,1.076,1547.8,21.24,8.14,0
B103703,0.3,0.902,1604.0,30.47,14.35,0
B103704,0.383,1.063,1550.0,30.89,12.39,0
B103705,0.437,0.657,1676.5,16.42,8.15,0
B103706,0.337,1.367,1537.4,26.35,19.98,0
B103707,0.562,1.198,1564.0,22.13,25.63,0
B103708,0.451,0.497,1532.7,11.52,20.78,1
B103709,0.405,0.577,1525.3,15.82,10.68,0
B103710,0.228,0.586,1687.5,34.02,14.7,0
B103711,0.242,1.103,1629.9,22.15,24.24,1
B103712,0.434,0.515,1607.7,26.0,7.96,0
B103713,0.144,0.801,1563.9,18.73,19.7,0
B103714,0.522,1.036,1649.9,16.76,6.31,0
B103715,0.381,0.88,1554.7,20.16,25.1,0
B103716,0.789,0.978,1643.7,18.4,12.42,1
B103717,0.677,0.58,1552.0,11.04,28.37,0
B103718,0.378,1.078,1564.6,13.98,25.37,0
B103719,0.387,0.716,1641.7,24.25,14.36,0
B103720,0.519,0.803,1647.5,17.72,10.68,0
B103721,0.604,0.971,1632.9,20.15,16.17,1
B103722,0.203,0.931,1542.3,21.41,13.92,0
B103723,0.186,0.907,1575.4,21.88,12.59,0
B103724,0.325,0.675,1608.6,26.88,5.05,0
B103725,0.47,0.81,1553.3,13.41,11.91,0
B103726,0.46,0.901,1675.4,23.42,8.34,0
B103727,0.528,0.487,1467.9,24.53,18.31,1
B103728,0.256,0.761,1557.2,25.92,20.95,0
B103729,0.122,1.016,1572.0,11.52,19.44,0
B103730,0.503,0.517,1450.0,21.53,17.05,1
B103731,0.301,1.247,1523.2,30.3,9.88,1
B103732,0.158,1.281,1634.4,19.41,16.23,0
B103733,0.417,0.526,1601.7,22.9,19.76,0
B103734,0.495,1.307,1686.5,24.68,11.48,0
B103735,0.385,0.857,1685.0,13.85,15.71,1
B103736,0.345,1.026,1623.8,31.0,14.13,0
B103737,0.381,0.751,1617.2,23.0,24.97,0
B103738,0.356,1.177,1603.6,23.12,20.11,0
B103739,0.238,1.022,1454.0,10.03,18.65,1
B103740,0.314,0.656,1523.3,24.77,4.7,1
B103741,0.463,0.55,1605.5,23.04,16.04,0
B103742,0.439,0.462,1633.9,29.75,14.07,0
B103743,0.42,0.956,1615.9,18.13,14.02,0
B103744,0.281,1.072,1550.9,14.07,5.62,0
B103745,0.378,1.095,1651.6,15.91,8.47,1
B103746,0.139,0.865,1681.5,16.97,14.59,0
B103747,0.421,0.553,1651.6,13.29,21.69,1
B103748,0.571,0.695,1654.4,27.74,11.46,1
B103749,0.223,1.246,1569.2,27.97,12.6,0
B103750,0.33,0.755,1659.2,18.83,25.69,0
B103751,0.439,0.943,1608.0,17.64,13.22,0
B103752,0.55,0.577,1628.1,9.11,14.23,0
B103753,0.346,1.001,1620.1,24.18,14.31,0
B103754,0.317,0.763,1593.3,29.92,6.93,1
B103755,0.164,1.214,1552.7,16.18,18.43,0
B103756,0.412,1.132,1595.5,19.3,11.08,0
B103757,0.645,0.751,1654.3,22.61,14.82,0
B103758,0.433,0.862,1575.7,30.35,17.67,1
B103759,0.397,0.735,1649.1,21.2,26.66,0
B103760,0.439,0.474,1640.5,21.17,7.09,0
B103761,0.399,0.643,1583.6,21.08,20.19,1
B103762,0.302,0.959,1676.4,11.45,20.21,0
B103763,0.499,0.998,1580.4,11.32,11.17,0
B103764,0.427,0.945,1683.0,15.15,18.6,0
B103765,0.402,0.809,1623.9,26.08,24.86,0
B103766,0.283,1.18,1599.1,17.99,10.41,0
B103767,0.556,0.919,1551.2,16.82,16.45,0
B103768,0.48,1.111,1595.1,16.72,17.43,0
B103769,0.334,0.368,1588.8,19.17,18.21,0
B103770,0.52,0.1,1530.8,30.21,19.62,1
B103771,0.34,0.985,1588.0,19.09,16.0,0
B103772,0.306,0.473,1555.8,15.28,18.08,0
B103773,0.309,0.836,1632.2,20.15,9.53,0
B103774,0.187,0.809,1671.8,30.53,15.98,0
B103775,0.457,1.376,1532.5,16.98,12.14,0
B103776,0.18,1.02,1694.2,12.91,7.62,0
B103777,0.253,0.95,1592.9,16.99,11.95,0
B103778,0.151,1.151,1546.4,20.77,16.62,1
B103779,0.39,1.011,1641.7,24.13,17.61,0
B103780,0.382,0.763,1575.4,26.04,7.39,0
B103781,0.361,1.221,1595.5,13.73,9.37,1
B103782,0.275,0.567,1577.8,14.29,19.35,0
B103783,0.259,0.997,1555.1,18.06,18.05,0
B103784,0.456,0.436,1639.8,24.11,20.32,0
B103785,0.334,0.961,1584.3,12.44,23.21,0
B103786,0.438,0.958,1521.0,16.36,18.23,0
B103787,0.294,1.403,1630.3,16.44,12.51,0
B103788,0.422,0.431,1533.7,25.65,15.69,1
B103789,0.556,0.72,1536.6,23.17,24.96,0
B103790,0.47,1.147,1665.6,25.42,31.59,1
B103791,0.351,1.001,1534.2,28.03,17.78,1
B103792,0.431,0.954,1472.6,18.17,18.21,0
B103793,0.371,0.613,1634.3,12.88,19.35,0
B103794,0.401,0.723,1583.3,12.91,15.14,0
B103795,0.361,1.274,1588.0,8.97,21.98,0
B103796,0.38,0.885,1582.7,17.25,21.05,0
B103797,0.425,1.013,1612.7,17.69,17.13,0
B103798,0.281,0.865,1558.6,24.73,13.09,0
B103799,0.278,0.545,1681.2,20.1,5.88,0
B103800,0.233,1.18,1518.8,17.06,19.39,1
B103801,0.208,1.051,1624.5,19.3,16.28,1
B103802,0.254,1.592,1635.3,13.77,10.57,0
B103803,0.419,0.595,1558.2,26.15,8.22,0
B103804,0.293,1.147,1543.7,15.28,18.97,0
B103805,0.462,0.507,1655.9,13.16,5.39,0
B103806,0.404,0.947,1545.5,24.91,16.8,0
B103807,0.164,1.193,1566.6,23.44,20.06,1
B103808,0.479,0.278,1648.8,9.66,18.3,0
B103809,0.497,0.839,1601.9,25.13,12.66,0
B103810,0.281,0.731,1501.2,15.55,7.5,1
B103811,0.45,0.689,1696.1,17.76,18.52,1
B103812,0.297,1.016,1570.8,21.12,22.2,0
B103813,0.412,1.236,1577.8,23.52,11.56,0
B103814,0.248,0.86,1614.1,22.67,18.04,0
B103815,0.185,0.962,1634.4,19.7,24.49,0
B103816,0.354,0.934,1707.9,17.45,17.03,0
B103817,0.385,0.901,1508.7,22.47,12.62,1
B103818,0.352,0.573,1645.4,19.29,21.25,0
B103819,0.258,1.233,1640.9,30.83,10.57,1
B103820,0.352,0.989,1592.5,23.52,7.21,0
B103821,0.432,1.018,1643.3,14.46,19.87,0
B103822,0.395,0.658,1651.4,17.13,12.56,1
B103823,0.422,0.762,1524.0,20.29,13.1,0
B103824,0.32,0.847,1696.2,27.8,11.24,0
B103825,0.541,0.44,1514.3,28.47,12.16,0
B103826,0.259,0.394,1537.6,17.62,23.42,0
B103827,0.459,0.72,1585.6,14.4,24.97,0
B103828,0.542,1.057,1705.9,13.63,25.77,1
B103829,0.458,0.704,1583.0,21.51,21.54,0
B103830,0.376,0.594,1598.2,33.82,17.8,0
B103831,0.337,0.656,1678.8,23.23,6.41,0
B103832,0.524,0.763,1583.5,10.44,13.87,0
B103833,0.229,0.794,1535.2,15.64,27.94,1
B103834,0.284,1.55,1577.1,16.26,12.39,0
B103835,0.352,1.216,1675.4,15.07,24.08,0
B103836,0.549,1.207,1603.9,17.67,15.33,0
B103837,0.446,1.251,1706.2,22.22,2.0,1
B103838,0.284,0.6,1640.6,24.09,18.84,0
B103839,0.363,0.533,1564.5,26.55,22.6,1
B103840,0.326,0.568,1602.8,23.15,14.71,1
B103841,0.315,1.3,1553.1,8.28,22.4,0
B103842,0.517,0.736,1563.2,13.66,4.99,1
B103843,0.235,0.525,1750.0,19.05,6.69,1
B103844,0.593,0.771,1656.0,20.88,16.23,0
B103845,0.499,0.828,1647.4,25.17,17.86,0
B103846,0.531,0.981,1565.7,20.26,23.14,1
B103847,0.344,0.975,1686.3,20.3,18.83,0
B103848,0.382,0.652,1660.5,21.43,7.84,0
B103849,0.228,1.106,1703.5,18.47,16.28,1
B103850,0.337,0.708,1700.8,20.52,18.6,1
B103851,0.459,0.853,1518.7,26.75,3.75,1
B103852,0.556,1.106,1539.0,19.5,14.74,0
B103853,0.267,0.707,1544.8,19.82,12.99,1
B103854,0.356,0.729,1548.1,19.8,11.07,0
B103855,0.382,1.078,1617.8,27.79,17.99,0
B103856,0.233,0.643,1568.8,13.35,8.1,1
B103857,0.471,0.785,1714.0,30.66,17.5,0
B103858,0.313,1.067,1704.8,12.94,18.36,0
B103859,0.377,1.516,1599.6,16.07,21.5,0
B103860,0.346,1.082,1707.5,24.47,8.26,0
B103861,0.305,1.042,1681.8,26.18,5.97,0
B103862,0.399,1.059,1575.2,11.58,16.67,0
B103863,0.374,0.578,1489.5,13.44,13.28,0
B103864,0.355,0.935,1588.0,21.67,32.42,0
B103865,0.313,0.891,1564.5,34.07,17.75,0
B103866,0.438,0.996,1611.4,27.48,15.35,0
B103867,0.598,0.935,1604.9,18.51,13.96,0
B103868,0.417,1.014,1603.5,5.49,7.69,0
B103869,0.52,0.807,1628.8,20.49,18.38,0
B103870,0.233,0.918,1533.3,22.17,14.53,0
B103871,0.419,0.532,1622.6,17.7,14.53,0
B103872,0.268,0.804,1575.8,14.9,15.57,0
B103873,0.223,1.317,1611.0,20.95,16.33,0
B103874,0.311,0.996,1652.7,14.35,4.56,0
B103875,0.543,0.894,1532.7,31.23,20.02,0
B103876,0.514,1.469,1584.5,29.1,9.92,1
B103877,0.429,0.492,1593.5,23.95,14.17,0
B103878,0.216,0.567,1571.7,20.54,22.72,0
B103879,0.376,1.414,1649.5,16.04,25.68,0
B103880,0.436,0.914,1560.4,19.88,4.8,0
B103881,0.421,0.827,1569.5,29.84,15.18,1
B103882,0.179,0.54,1561.0,25.21,16.64,0
B103883,0.293,1.034,1660.1,21.22,5.95,0
B103884,0.392,1.063,1572.9,25.54,19.82,0
B103885,0.464,0.572,1625.3,23.27,15.7,0
B103886,0.136,0.858,1708.7,22.38,16.16,1
B103887,0.381,0.799,1595.9,25.88,9.49,0
B103888,0.417,0.977,1661.2,23.1,17.48,0
B103889,0.502,0.564,1691.9,25.15,20.03,1
B103890,0.483,1.276,1656.5,20.97,15.76,0
B103891,0.47,1.175,1599.1,18.48,11.92,0
B103892,0.304,0.791,1635.3,16.71,12.38,0
B103893,0.171,0.835,1529.2,16.0,16.32,0
B103894,0.353,0.859,1557.1,10.37,15.29,0
B103895,0.52,0.667,1566.7,14.53,20.43,0
B103896,0.567,0.767,1723.2,14.35,12.12,1
B103897,0.485,0.819,1555.3,16.96,7.69,0
B103898,0.452,1.384,1554.5,29.37,17.16,0
B103899,0.446,1.184,1542.6,19.05,12.13,0
B103900,0.333,1.18,1630.8,21.45,19.7,0
B103901,0.384,1.011,1607.8,21.64,15.05,0
B103902,0.6,0.565,1659.8,29.53,18.93,0
B103903,0.287,0.888,1636.9,16.55,8.91,0
B103904,0.594,1.191,1524.1,18.66,15.86,0
B103905,0.361,0.523,1555.6,19.36,10.8,0
B103906,0.559,1.091,1675.1,26.82,7.68,1
B103907,0.231,1.597,1588.8,28.06,9.83,0
B103908,0.47,1.219,1665.3,22.85,11.73,0
B103909,0.312,1.324,1591.8,27.4,22.47,0
B103910,0.23,0.966,1546.8,21.07,11.57,0
B103911,0.426,1.19,1583.3,18.96,7.37,0
B103912,0.521,0.685,1546.8,27.07,15.79,1
B103913,0.299,1.139,1568.9,22.93,15.18,0
B103914,0.22,1.096,1611.1,15.59,12.05,0
B103915,0.389,0.987,1628.1,25.98,14.03,1
B103916,0.39,1.295,1512.5,18.75,20.86,1
B103917,0.466,0.738,1599.0,18.02,19.02,0
B103918,0.514,0.844,1567.7,25.36,18.51,1
B103919,0.393,0.929,1564.3,19.47,7.9,0
B103920,0.623,0.591,1607.3,22.33,32.32,0
B103921,0.427,0.968,1569.7,23.97,21.31,0
B103922,0.358,0.384,1676.0,15.3,18.1,0
B103923,0.207,1.214,1665.3,22.31,8.01,0
B103924,0.368,0.914,1665.0,28.1,20.69,1
B103925,0.36,0.744,1572.8,14.26,11.99,0
B103926,0.515,0.65,1547.1,22.7,13.83,0
B103927,0.455,0.83,1604.5,15.02,4.92,0
B103928,0.258,1.106,1591.7,26.13,7.55,0
B103929,0.421,1.064,1566.5,26.07,17.63,0
B103930,0.481,0.688,1535.3,17.87,21.04,0
B103931,0.583,0.646,1597.7,33.26,19.11,0
B103932,0.507,1.097,1577.8,26.64,18.9,0
B103933,0.491,0.683,1637.9,24.24,14.61,0
B103934,0.407,0.918,1636.6,23.9,12.56,0
B103935,0.447,0.937,1660.5,25.9,16.73,0
B103936,0.55,0.994,1530.7,14.03,19.93,0
B103937,0.24,1.157,1622.1,21.17,15.03,0
B103938,0.358,0.521,1560.0,22.3,22.26,0
B103939,0.307,0.327,1532.9,17.6,13.71,1
B103940,0.445,0.73,1576.4,22.79,9.12,0
B103941,0.548,1.44,1658.8,27.39,14.94,0
B103942,0.328,1.507,1579.5,17.47,15.64,0
B103943,0.113,1.449,1686.1,19.67,14.51,1
B103944,0.351,0.842,1630.2,15.08,22.68,1
B103945,0.51,0.365,1578.3,9.28,19.83,0
B103946,0.465,0.197,1663.8,24.67,6.41,0
B103947,0.451,0.716,1624.5,19.85,24.21,1
B103948,0.366,0.841,1548.7,20.29,2.0,0
B103949,0.247,1.29,1702.2,14.08,27.91,1
B103950,0.462,1.16,1614.3,18.89,13.28,0
B103951,0.3,0.968,1601.0,26.58,13.86,0
B103952,0.662,0.633,1552.9,20.0,14.64,1
B103953,0.468,0.612,1664.9,20.18,17.31,0
B103954,0.33,0.976,1628.5,21.25,15.0,0
B103955,0.327,1.109,1634.6,12.58,14.2,1
B103956,0.389,1.018,1572.1,23.75,22.85,1
B103957,0.371,0.59,1645.9,12.47,18.39,1
B103958,0.534,1.095,1650.1,14.36,9.25,0
B103959,0.422,1.028,1563.2,13.7,19.44,0
B103960,0.312,0.579,1522.1,18.95,18.14,0
B103961,0.627,0.665,1632.0,17.89,11.73,0
B103962,0.406,1.107,1513.5,19.99,19.75,0
B103963,0.492,0.83,1608.4,14.57,14.05,0
B103964,0.327,1.377,1575.4,26.03,13.67,1
B103965,0.444,1.05,1667.0,25.0,13.51,0
B103966,0.437,0.754,1578.4,18.96,2.0,0
B103967,0.173,0.897,1660.9,17.13,11.84,0
B103968,0.642,0.919,1571.7,16.52,19.28,1
B103969,0.555,0.681,1655.0,18.14,14.87,0
B103970,0.352,0.626,1713.3,11.6,7.29,1
B103971,0.268,1.11,1541.3,14.24,20.79,0
B103972,0.442,1.154,1616.1,25.16,13.21,0
B103973,0.41,1.081,1750.0,21.81,7.67,1
B103974,0.443,1.355,1603.7,29.81,28.24,0
B103975,0.423,0.737,1603.4,18.2,8.68,0
B103976,0.461,1.402,1643.4,17.83,20.28,0
B103977,0.574,0.63,1602.3,17.55,10.38,1
B103978,0.468,0.596,1506.1,18.09,15.81,1
B103979,0.274,0.372,1662.3,16.04,9.59,0
B103980,0.564,0.766,1489.8,21.63,7.56,1
B103981,0.597,0.749,1577.1,20.17,18.13,0
B103982,0.778,1.058,1666.4,16.94,17.43,1
B103983,0.265,0.973,1580.4,27.51,21.87,0
B103984,0.429,0.542,1561.8,31.38,14.79,0
B103985,0.15,0.782,1648.4,27.0,28.32,0
B103986,0.466,0.789,1553.2,23.35,16.61,0
B103987,0.334,0.367,1532.8,24.57,18.4,0
B103988,0.631,0.606,1615.1,31.14,6.85,1
B103989,0.307,0.669,1589.9,24.56,11.32,0
B103990,0.197,1.33,1531.6,16.49,18.12,0
B103991,0.343,0.957,1635.0,22.35,14.49,0
B103992,0.163,1.099,1625.5,23.76,16.13,0
B103993,0.49,0.45,1580.2,14.03,10.1,0
B103994,0.152,1.258,1584.0,18.29,15.73,0
B103995,0.403,1.29,1625.9,26.6,15.71,1
B103996,0.151,0.3,1665.5,9.06,7.92,1
B103997,0.362,0.688,1584.4,12.5,18.86,0
B103998,0.597,1.049,1636.0,18.94,4.8,0
B103999,0.443,1.093,1631.1,22.12,16.11,0
B104000,0.296,0.696,1648.4,11.85,25.59,1
B104001,0.396,0.808,1602.2,19.24,19.08,0
B104002,0.402,0.721,1549.8,26.92,19.05,0
B104003,0.457,0.933,1574.6,20.41,9.62,0
B104004,0.236,1.259,1618.9,25.63,25.61,0
B104005,0.471,0.669,1700.0,16.45,23.26,0
B104006,0.075,1.2,1573.4,15.14,9.94,0
B104007,0.324,0.665,1644.3,25.09,12.15,0
B104008,0.341,0.646,1582.0,22.22,22.53,0
B104009,0.476,1.146,1606.1,12.89,25.78,0
B104010,0.403,1.177,1683.3,15.19,7.41,0
B104011,0.231,1.155,1642.0,29.39,8.98,0
B104012,0.282,0.505,1531.7,14.45,14.14,0
B104013,0.424,0.76,1568.5,25.61,2.0,0
B104014,0.391,1.147,1669.1,17.13,15.11,0
B104015,0.331,0.912,1607.8,19.98,22.11,0
B104016,0.342,0.578,1536.8,21.77,6.37,0
B104017,0.484,1.037,1555.0,7.39,15.76,0
B104018,0.338,0.686,1638.7,11.22,11.51,0
B104019,0.389,1.438,1654.7,20.52,24.84,1
B104020,0.66,1.363,1601.0,15.65,11.58,1
B104021,0.229,1.081,1736.1,25.98,24.11,1
B104022,0.178,1.308,1645.3,10.36,11.42,0
B104023,0.494,0.919,1586.6,23.39,19.63,0
B104024,0.319,1.13,1555.1,11.74,16.51,0
B104025,0.362,1.343,1546.4,17.89,14.17,0
B104026,0.306,0.974,1618.4,13.61,10.26,0
B104027,0.369,0.823,1573.1,31.41,16.94,0
B104028,0.592,0.389,1692.1,11.96,12.36,0
B104029,0.496,0.875,1680.6,19.27,10.86,0
B104030,0.503,1.147,1634.8,9.64,23.84,1
B104031,0.23,1.184,1535.2,29.6,18.29,0
B104032,0.262,1.051,1563.0,22.41,18.86,0
B104033,0.059,0.738,1669.1,20.82,12.65,1
B104034,0.303,0.307,1569.0,28.85,13.88,1
B104035,0.515,0.751,1661.7,20.88,13.51,0
B104036,0.462,0.809,1626.1,21.32,17.02,0
B104037,0.373,0.806,1602.8,20.79,18.85,0
B104038,0.397,1.086,1561.3,23.38,14.82,0
B104039,0.317,1.496,1594.8,17.05,10.24,0
B104040,0.425,0.937,1610.4,18.71,19.56,0
B104041,0.492,0.835,1656.8,24.86,15.2,1
B104042,0.206,0.822,1551.3,21.66,6.35,0
B104043,0.436,0.937,1585.5,19.31,2.19,0
B104044,0.512,0.652,1602.5,11.6,16.79,0
B104045,0.35,0.936,1636.4,28.99,10.02,0
B104046,0.484,1.035,1550.0,16.03,17.59,0
B104047,0.738,0.963,1527.6,25.92,10.35,1
B104048,0.387,1.037,1637.1,21.05,15.8,0
B104049,0.447,1.03,1516.5,12.24,12.73,1
B104050,0.311,0.368,1670.7,27.51,25.51,0
B104051,0.422,1.091,1591.4,21.53,20.7,0
B104052,0.455,0.699,1514.9,28.01,23.08,1
B104053,0.423,0.571,1573.6,18.91,15.14,0
B104054,0.278,0.569,1620.9,24.22,19.93,0
B104055,0.425,1.03,1570.7,9.42,15.55,0
B104056,0.575,0.833,1601.1,17.0,23.82,0
B104057,0.454,0.395,1640.7,12.36,14.56,0
B104058,0.515,1.043,1588.9,17.75,6.62,0
B104059,0.372,0.468,1548.5,22.83,3.01,0
B104060,0.49,0.942,1583.6,16.37,25.01,0
B104061,0.434,0.972,1677.8,25.18,17.87,0
B104062,0.286,1.166,1692.7,14.86,18.27,1
B104063,0.438,1.435,1488.9,25.31,23.94,1
B104064,0.281,0.491,1660.0,27.86,5.09,0
B104065,0.324,0.884,1613.8,26.08,12.85,0
B104066,0.423,0.817,1650.8,17.93,13.58,1
B104067,0.436,1.03,1569.7,7.25,19.45,0
B104068,0.257,0.965,1502.7,23.49,10.84,1
B104069,0.526,0.794,1632.1,19.25,7.79,0
B104070,0.469,0.768,1548.2,14.13,7.74,0
B104071,0.315,0.565,1523.6,16.66,21.9,0
B104072,0.215,1.196,1527.5,28.61,10.54,1
B104073,0.383,1.038,1633.1,13.18,11.69,0
B104074,0.346,1.175,1607.7,22.81,18.81,0
B104075,0.414,0.807,1643.0,21.31,10.81,0
B104076,0.356,0.703,1636.8,17.86,4.77,1
B104077,0.159,0.577,1576.8,23.87,5.51,1
B104078,0.353,1.008,1596.1,29.79,14.66,0
B104079,0.363,0.588,1571.9,18.22,17.98,1
B104080,0.476,1.455,1588.4,18.54,13.79,0
B104081,0.316,0.508,1546.8,23.73,17.58,0
B104082,0.601,0.982,1621.5,25.51,5.32,0
B104083,0.171,1.37,1659.1,19.23,5.73,0
B104084,0.557,1.08,1555.1,18.17,28.52,0
B104085,0.373,0.953,1670.5,6.69,22.4,1
B104086,0.503,0.609,1606.2,15.33,19.61,1
B104087,0.41,0.485,1613.3,13.16,11.04,0
B104088,0.537,1.131,1506.5,24.11,13.57,0
B104089,0.354,1.352,1500.6,18.54,14.99,1
B104090,0.268,0.768,1607.9,18.3,22.89,0
B104091,0.57,0.558,1643.4,19.95,17.42,0
B104092,0.386,0.163,1563.1,14.78,18.16,0
B104093,0.427,0.606,1691.9,29.32,13.99,0
B104094,0.548,0.866,1640.4,27.79,19.76,0
B104095,0.276,1.38,1550.0,29.71,16.81,0
B104096,0.471,1.102,1601.7,24.1,15.26,0
B104097,0.329,0.992,1736.2,19.82,10.54,1
B104098,0.384,0.78,1531.7,29.69,14.32,1
B104099,0.409,0.725,1629.1,15.91,8.52,0
B104100,0.22,1.322,1582.2,14.77,14.76,1
B104101,0.307,0.96,1638.9,16.39,15.53,0
B104102,0.562,0.269,1669.7,23.14,2.0,0
B104103,0.506,0.698,1578.8,15.43,13.62,1
B104104,0.392,0.643,1661.5,19.07,7.94,0
B104105,0.429,0.736,1722.2,10.39,17.99,0
B104106,0.365,1.069,1603.6,22.89,18.82,0
B104107,0.563,0.868,1643.2,10.9,12.44,0
B104108,0.376,0.877,1567.5,14.41,18.29,0
B104109,0.428,1.294,1601.1,27.3,18.55,0
B104110,0.538,0.691,1590.3,27.08,13.62,0
B104111,0.307,1.459,1643.8,22.25,24.21,0
B104112,0.587,0.699,1666.3,21.65,10.65,0
B104113,0.216,0.927,1594.0,16.81,23.83,0
B104114,0.596,0.816,1684.3,15.36,13.65,0
B104115,0.355,0.937,1684.2,17.83,9.94,0
B104116,0.371,1.033,1646.6,10.92,12.89,0
B104117,0.173,1.03,1571.6,21.51,8.4,0
B104118,0.345,0.674,1566.3,20.29,19.71,0
B104119,0.275,0.563,1555.3,14.4,5.38,1
B104120,0.327,1.651,1652.2,29.41,23.34,0
B104121,0.384,0.755,1533.4,23.64,9.38,0
B104122,0.515,1.11,1637.2,24.15,20.02,0
B104123,0.425,0.418,1540.5,17.08,15.15,0
B104124,0.437,0.816,1645.3,19.99,16.62,0
B104125,0.269,0.862,1600.9,23.76,11.46,0
B104126,0.294,1.042,1673.4,20.92,17.12,1
B104127,0.616,0.1,1662.8,29.61,15.81,1
B104128,0.312,0.95,1678.9,18.78,6.25,0
B104129,0.599,0.555,1680.3,16.97,9.22,1
B104130,0.371,0.997,1607.9,23.81,11.75,0
B104131,0.4,0.589,1536.3,12.41,10.47,0
B104132,0.528,0.643,1542.1,25.55,22.52,0
B104133,0.553,0.818,1485.2,12.2,15.04,1
B104134,0.387,0.584,1540.4,23.83,10.33,0
B104135,0.353,0.757,1603.8,16.11,12.06,1
B104136,0.393,0.542,1569.2,22.86,11.97,0
B104137,0.441,0.35,1590.1,25.44,13.27,0
B104138,0.507,1.205,1627.1,20.92,8.55,0
B104139,0.401,0.511,1583.3,12.8,10.12,0
B104140,0.474,0.846,1538.3,14.62,19.6,0
B104141,0.597,1.126,1597.1,15.63,16.11,0
B104142,0.446,0.716,1550.6,8.63,14.09,0
B104143,0.437,0.652,1585.1,26.76,15.02,0
B104144,0.218,0.968,1673.9,20.66,14.73,0
B104145,0.084,1.235,1585.1,13.19,13.75,0
B104146,0.447,0.549,1697.4,28.73,18.1,1
B104147,0.389,0.855,1678.7,15.79,17.66,0
B104148,0.338,0.38,1568.1,21.5,5.57,0
B104149,0.429,0.782,1538.9,15.05,14.21,1
B104150,0.393,0.91,1597.1,7.89,5.97,0
B104151,0.535,0.644,1663.4,11.81,18.81,0
B104152,0.41,0.763,1573.0,17.31,19.61,0
B104153,0.31,0.478,1649.9,25.39,11.34,0
B104154,0.519,0.923,1666.5,22.08,14.3,0
B104155,0.374,1.217,1557.4,20.84,2.33,0
B104156,0.463,0.571,1562.8,7.94,20.84,0
B104157,0.343,0.713,1639.2,27.62,19.26,1
B104158,0.322,1.051,1608.4,21.34,21.9,0
B104159,0.41,1.264,1562.3,19.28,23.92,0
B104160,0.402,0.452,1580.6,26.79,7.66,0
B104161,0.458,0.849,1596.1,27.48,20.33,0
B104162,0.368,0.985,1513.9,26.93,23.88,1
B104163,0.18,0.869,1642.1,18.52,6.03,1
B104164,0.348,0.157,1573.7,13.98,13.97,0
B104165,0.495,1.05,1450.0,25.93,12.82,1
B104166,0.364,1.356,1598.7,11.81,20.13,0
B104167,0.37,0.935,1559.2,31.68,2.0,0
B104168,0.518,0.591,1692.9,20.17,25.9,1
B104169,0.315,0.746,1567.8,13.63,14.32,0
B104170,0.215,1.431,1539.6,12.61,20.5,0
B104171,0.381,1.173,1627.9,12.33,14.64,0
B104172,0.342,1.092,1563.7,20.84,17.95,0
B104173,0.284,1.007,1557.1,19.96,2.0,0
B104174,0.379,0.702,1628.0,12.58,12.69,0
B104175,0.459,0.84,1542.8,17.86,20.09,0
B104176,0.399,0.877,1519.8,11.79,16.73,0
B104177,0.437,1.065,1694.9,23.54,5.18,0
B104178,0.618,1.353,1631.9,19.67,15.37,0
B104179,0.359,1.236,1585.5,17.73,10.09,0
B104180,0.433,0.474,1599.8,12.27,9.57,0
B104181,0.339,0.967,1627.8,18.2,5.88,0
B104182,0.298,1.121,1653.5,17.51,18.71,0
B104183,0.33,1.086,1558.4,21.91,21.68,0
B104184,0.343,0.711,1620.1,21.0,27.72,0
B104185,0.443,1.774,1572.1,24.75,6.16,1
B104186,0.682,0.517,1589.6,17.09,19.6,0
B104187,0.314,0.575,1608.8,8.84,20.0,0
B104188,0.35,0.97,1599.6,25.95,11.52,0
B104189,0.392,1.535,1640.5,14.38,9.49,0
B104190,0.447,0.649,1626.8,13.36,8.49,0
B104191,0.432,0.82,1517.1,19.74,11.84,0
B104192,0.554,1.223,1525.3,21.81,16.22,0
B104193,0.109,0.895,1579.7,16.81,23.16,0
B104194,0.114,0.8,1700.6,16.77,21.63,1
B104195,0.34,1.07,1553.2,17.65,5.31,0
B104196,0.532,0.982,1588.5,28.5,10.27,1
B104197,0.212,1.209,1570.5,19.98,22.8,0
B104198,0.05,1.287,1569.5,14.19,10.61,0
B104199,0.469,0.992,1609.8,14.25,14.66,0
B104200,0.429,0.988,1677.0,18.49,4.77,0
B104201,0.269,0.964,1625.1,21.43,21.92,0
B104202,0.282,1.047,1555.8,22.9,3.52,0
B104203,0.284,0.917,1750.0,20.74,5.14,1
B104204,0.413,0.9,1604.3,14.95,21.3,0
B104205,0.325,1.259,1568.3,17.46,26.52,0
B104206,0.459,1.355,1677.7,24.4,13.26,0
B104207,0.057,0.448,1574.2,13.12,14.72,1
B104208,0.297,0.903,1691.5,17.21,20.45,0
B104209,0.265,0.693,1552.1,23.58,16.74,1
B104210,0.369,0.807,1678.7,25.25,12.76,0
B104211,0.335,1.021,1611.1,18.84,12.09,0
B104212,0.496,1.101,1671.0,17.53,5.6,1
B104213,0.177,0.866,1704.6,12.07,16.4,0
B104214,0.405,0.326,1537.7,23.15,14.45,1
B104215,0.467,0.61,1670.2,27.91,12.37,0
B104216,0.623,1.169,1522.5,35.39,8.99,1
